Asset_ID,MUTCD_Code,Description,Sign_Category,Legend_Text,Latitude,Longitude,Road_Name,Intersection_With,Condition_Rating,Status,Install_Date,Sheeting_Type,Sheeting_Manufacturer,Facing_Direction,Side_of_Road,Mount_Height,Measured_Value,Passes_Minimum,Replacement_Cost,Support_Tag,Support_Type,Support_Material,Support_Height_Inches,Support_Condition,Support_Status,Support_Install_Date
SGN-1505,S1-1,School Zone,school,SCHOOL ZONE,39.779355,-89.631101,Sangamon Ave,Cook St,4,damaged,11/11/2023,Type XI,3M,0,S,85,,,,SUP-0816,square_tube,galvanized_steel,94,4,active,11/11/2023
SGN-1506,W10-1,Railroad Crossing Advance,warning,,39.797159,-89.646559,Veterans Pkwy,Old Jacksonville Rd,4,active,02/25/2024,Type IX,3M,0,S,81,,,,SUP-0817,round_tube,aluminum,85,4,active,02/25/2024
SGN-1507,W2-1,Intersection Ahead,warning,,39.792776,-89.638301,Monroe St,Martin Luther King Dr,4,active,03/01/2020,Type III,Avery Dennison,0,S,88,,,,SUP-0818,u_channel,aluminum,77,4,active,03/01/2020
SGN-1508,R2-1,Speed Limit,regulatory,SPEED LIMIT 30,39.806809,-89.631703,Pasfield St,,4,active,11/25/2025,Type XI,3M,180,N,93,,,,SUP-0819,square_tube,aluminum,86,4,active,11/25/2025
SGN-1509,R1-1,STOP,regulatory,STOP,39.798872,-89.642704,6th St,Washington St,2,active,10/14/2014,Type I,Avery Dennison,180,N,80,,,121,SUP-0820,u_channel,galvanized_steel,88,2,leaning,10/14/2014
SGN-1510,R3-2,No Left Turn,regulatory,,39.815665,-89.659345,Grand Ave,Iles Ave,4,active,06/25/2017,Type I,Avery Dennison,90,W,78,,,,SUP-0821,square_tube,galvanized_steel,85,4,leaning,06/25/2017
SGN-1511,W8-17,Speed Hump,warning,,39.766939,-89.625403,Rutledge St,,3,active,09/28/2018,Type III,Avery Dennison,180,N,82,166,true,,SUP-0822,square_tube,galvanized_steel,84,3,active,09/28/2018
SGN-1512,W5-2,Road Narrows,warning,,39.760387,-89.671357,MacArthur Blvd,11th St,3,active,04/27/2013,Type I,3M,180,N,90,,,,SUP-0823,u_channel,galvanized_steel,89,3,active,04/27/2013
SGN-1513,R1-1,STOP,regulatory,STOP,39.804509,-89.642683,Jefferson St,Washington St,1,damaged,04/07/2011,Type I,3M,180,N,80,,,143,SUP-0824,u_channel,galvanized_steel,84,1,leaning,04/07/2011
SGN-1514,R2-1,Speed Limit,regulatory,SPEED LIMIT 30,39.826670,-89.645118,Wabash Ave,Lawrence Ave,1,damaged,02/20/2015,Type III,3M,0,S,92,,,241,SUP-0825,square_tube,galvanized_steel,82,1,active,02/20/2015
SGN-1515,W14-1,Dead End / No Outlet,warning,,39.804410,-89.646979,Wabash Ave,Stanford Ave,5,active,10/06/2025,Type III,Avery Dennison,270,E,88,268,true,,SUP-0826,square_tube,aluminum,74,5,active,10/06/2025
SGN-1516,R2-1,Speed Limit,regulatory,SPEED LIMIT 25,39.761847,-89.674699,Iles Ave,Montvale Dr,4,active,01/09/2023,Type IX,Avery Dennison,90,W,90,,,,SUP-0827,u_channel,galvanized_steel,81,4,active,01/09/2023
SGN-1517,R2-1,Speed Limit,regulatory,SPEED LIMIT 30,39.756952,-89.629512,Peoria Rd,North Grand Ave,1,missing,06/17/2015,Type IX,3M,90,W,78,324,true,342,SUP-0828,u_channel,galvanized_steel,85,1,damaged,06/17/2015
SGN-1518,R1-1,STOP,regulatory,STOP,39.806032,-89.656586,White Oaks Ln,11th St,5,active,11/15/2022,Type III,3M,90,W,78,,,,SUP-0829,square_tube,aluminum,82,5,leaning,11/15/2022
SGN-1519,R1-1,STOP,regulatory,STOP,39.832217,-89.606376,Archer Elevator Rd,White Oaks Ln,3,active,05/01/2019,Type XI,Avery Dennison,270,E,82,,,,SUP-0830,u_channel,aluminum,93,3,missing,05/01/2019
SGN-1520,D1-1,Street Name Sign,guide,OLD JACKSONVILLE RD,39.833402,-89.676906,Old Jacksonville Rd,,5,active,11/15/2021,Type I,Avery Dennison,180,N,83,85,true,,SUP-0831,square_tube,galvanized_steel,79,5,active,11/15/2021
SGN-1521,R1-1,STOP,regulatory,STOP,39.829843,-89.615391,Peoria Rd,Washington St,5,active,09/11/2025,Type IX,Avery Dennison,180,N,85,,,,SUP-0832,square_tube,aluminum,79,5,active,09/11/2025
SGN-1522,W2-1,Intersection Ahead,warning,,39.819613,-89.656670,Dirksen Pkwy,,3,active,06/29/2018,Type III,Avery Dennison,90,W,84,,,,SUP-0833,square_tube,aluminum,79,3,active,06/29/2018
SGN-1523,W3-1,Stop Ahead,warning,,39.789993,-89.637759,Sangamon Ave,Spring St,3,active,09/26/2017,Type III,3M,0,S,80,,,,SUP-0834,square_tube,aluminum,81,3,active,09/26/2017
SGN-1524,R7-1,No Parking (symbol),regulatory,,39.801032,-89.640938,9th St,Cook St,3,active,07/02/2013,Type I,Avery Dennison,0,S,83,,,,SUP-0835,u_channel,galvanized_steel,83,3,active,07/02/2013
SGN-1525,R1-1,STOP,regulatory,STOP,39.798848,-89.646403,Capitol Ave,Old Jacksonville Rd,4,faded,05/31/2022,Type III,,90,W,91,174,true,,SUP-0836,u_channel,galvanized_steel,81,4,active,05/31/2022
SGN-1526,W2-1,Intersection Ahead,warning,,39.802190,-89.646995,Spring St,,2,active,12/04/2015,Type I,3M,270,E,82,,,153,SUP-0837,round_tube,aluminum,87,2,active,12/04/2015
SGN-1527,R1-1,STOP,regulatory,STOP,39.802190,-89.639910,11th St,Adams St,4,active,07/23/2020,Type III,Avery Dennison,180,N,94,,,,SUP-0838,square_tube,galvanized_steel,97,4,active,07/23/2020
SGN-1528,R1-3,Multi-Way Stop Plaque,regulatory,,39.803133,-89.639305,9th St,Lindbergh Blvd,4,active,12/31/2018,Type IX,Avery Dennison,90,W,81,,,,SUP-0839,u_channel,galvanized_steel,84,4,active,12/31/2018
SGN-1529,W8-17,Speed Hump,warning,,39.834277,-89.600050,MacArthur Blvd,White Oaks Ln,3,active,11/30/2017,Type III,3M,0,S,90,148,true,,SUP-0840,u_channel,galvanized_steel,82,3,active,11/30/2017
SGN-1530,R3-4,No U-Turn,regulatory,,39.797435,-89.645379,9th St,,4,faded,02/03/2019,Type III,Avery Dennison,90,W,79,,,,SUP-0841,square_tube,aluminum,94,4,active,02/03/2019
SGN-1531,R7-8,No Parking Any Time,regulatory,NO PARKING ANY TIME,39.797196,-89.641490,Washington St,Jefferson St,4,active,09/17/2012,Type I,Avery Dennison,90,W,84,,,,SUP-0842,u_channel,galvanized_steel,86,4,active,09/17/2012
SGN-1532,W2-1,Intersection Ahead,warning,,39.798649,-89.639008,Veterans Pkwy,,4,faded,03/25/2022,Type IX,Avery Dennison,90,W,88,,,,SUP-0843,square_tube,aluminum,88,4,leaning,03/25/2022
SGN-1533,D1-1,Street Name Sign,guide,BRUNS LN,39.813782,-89.662692,Bruns Ln,Walnut St,4,active,09/25/2022,Type XI,3M,180,N,88,,,,SUP-0844,u_channel,aluminum,83,4,active,09/25/2022
SGN-1534,R5-1,Do Not Enter,regulatory,DO NOT ENTER,39.819558,-89.643539,Dirksen Pkwy,Capitol Ave,1,active,11/04/2015,Type I,3M,90,W,75,,,111,SUP-0845,square_tube,aluminum,97,1,active,11/04/2015
SGN-1535,W2-1,Intersection Ahead,warning,,39.784711,-89.623570,Lawrence Ave,Grand Ave,5,active,02/15/2022,Type XI,Avery Dennison,180,N,86,,,,SUP-0846,u_channel,galvanized_steel,79,5,active,02/15/2022
SGN-1536,D1-1,Street Name Sign,guide,ADAMS ST,39.797539,-89.645292,Adams St,,3,faded,05/22/2017,Type I,3M,0,S,89,,,,SUP-0847,round_tube,aluminum,90,3,active,05/22/2017
SGN-1537,W11-2,Pedestrian Crossing,warning,,39.798254,-89.648063,11th St,5th St,5,active,09/28/2022,Type XI,3M,90,W,85,,,,SUP-0848,square_tube,galvanized_steel,83,5,active,09/28/2022
SGN-1538,D9-7,Library,guide,,39.800951,-89.643336,Washington St,Walnut St,4,active,01/01/2022,Type XI,3M,90,W,85,759,true,,SUP-0849,mast_arm,steel,137,4,active,01/01/2022
SGN-1539,R2-1,Speed Limit,regulatory,SPEED LIMIT 35,39.785675,-89.635532,Dirksen Pkwy,Black Ave,3,active,03/16/2020,Type I,3M,180,N,87,,,,SUP-0850,square_tube,galvanized_steel,90,3,leaning,03/16/2020
SGN-1540,S3-1,School Speed Limit,school,SCHOOL SPEED LIMIT 20,39.773002,-89.645180,Sangamon Ave,2nd St,5,active,10/02/2025,Type III,3M,270,E,86,,,,SUP-0851,u_channel,galvanized_steel,93,5,active,10/02/2025
SGN-1541,R1-1,STOP,regulatory,STOP,39.750000,-89.656679,Meadowbrook Rd,MacArthur Blvd,3,active,08/12/2018,Type III,3M,0,S,81,,,,SUP-0852,wood,wood,99,3,damaged,08/12/2018
SGN-1542,R2-1,Speed Limit,regulatory,SPEED LIMIT 25,39.799532,-89.646650,Jefferson St,,3,replaced,05/23/2013,Type I,Avery Dennison,0,S,93,,,,SUP-0853,u_channel,galvanized_steel,87,3,active,05/23/2013
SGN-1543,R1-1,STOP,regulatory,STOP,39.840000,-89.662623,Lindbergh Blvd,Clear Lake Ave,5,faded,06/20/2023,Type XI,Avery Dennison,90,W,80,,,,SUP-0854,square_tube,galvanized_steel,83,5,active,06/20/2023
SGN-1544,R1-1,STOP,regulatory,STOP,39.796679,-89.643695,Washington St,Spring St,5,active,06/26/2019,Type III,3M,270,E,88,159,true,,SUP-0855,wood,wood,79,5,active,06/26/2019
SGN-1545,R2-1,Speed Limit,regulatory,SPEED LIMIT 30,39.816582,-89.668611,Montvale Dr,,3,faded,11/17/2023,Type III,3M,270,E,87,209,true,,SUP-0856,u_channel,aluminum,83,3,active,11/17/2023
SGN-1546,W1-8,Chevron Alignment,warning,,39.800869,-89.642257,Cook St,Spring St,3,replaced,09/11/2023,Type III,3M,90,W,83,,,,SUP-0857,square_tube,aluminum,76,3,active,09/11/2023
SGN-1547,S1-1,School Zone,school,SCHOOL ZONE,39.806752,-89.634542,Lawrence Ave,Pasfield St,4,active,05/02/2022,Type XI,Avery Dennison,180,N,85,,,,SUP-0858,u_channel,galvanized_steel,90,4,active,05/02/2022
SGN-1548,W1-2,Curve (right),warning,,39.751680,-89.688808,Veterans Pkwy,,4,active,01/06/2024,Type XI,3M,180,N,86,649,true,,SUP-0859,u_channel,aluminum,91,4,active,01/06/2024
SGN-1549,R1-1,STOP,regulatory,STOP,39.785108,-89.658026,White Oaks Ln,Bruns Ln,4,active,11/17/2018,Type IX,,0,S,79,421,true,,SUP-0860,u_channel,aluminum,78,4,active,11/17/2018
SGN-1550,W7-1,Hill,warning,,39.834343,-89.689364,Old Jacksonville Rd,,3,damaged,02/26/2021,Type IX,3M,90,W,83,428,true,,SUP-0861,round_tube,aluminum,85,3,active,02/26/2021
SGN-1551,D9-4,Hospital,guide,,39.763814,-89.646600,Sangamon Ave,,3,faded,10/05/2023,Type III,3M,90,W,89,234,true,,SUP-0862,u_channel,aluminum,83,3,active,10/05/2023
SGN-1552,W1-1,Turn (right),warning,,39.832526,-89.605085,Koke Mill Rd,Peoria Rd,3,active,09/29/2013,Type I,Avery Dennison,180,N,85,,,,SUP-0863,u_channel,galvanized_steel,77,3,active,09/29/2013
SGN-1553,R2-1,Speed Limit,regulatory,SPEED LIMIT 30,39.813081,-89.660590,MacArthur Blvd,,5,faded,08/18/2025,Type XI,3M,180,N,80,,,,SUP-0864,square_tube,aluminum,81,5,active,08/18/2025
SGN-1554,S1-1,School Zone,school,SCHOOL ZONE,39.810282,-89.628740,White Oaks Ln,Montvale Dr,4,active,01/15/2021,Type III,Avery Dennison,90,W,86,,,,SUP-0865,round_tube,galvanized_steel,83,4,missing,01/15/2021
SGN-1555,R1-3,Multi-Way Stop Plaque,regulatory,,39.814835,-89.661364,Pasfield St,Veterans Pkwy,4,active,03/20/2016,Type IX,3M,180,N,87,,,,SUP-0866,round_tube,aluminum,87,4,active,03/20/2016
SGN-1556,R1-1,STOP,regulatory,STOP,39.764736,-89.667481,North Grand Ave,9th St,1,faded,07/09/2019,Type III,3M,90,W,83,,,220,SUP-0867,wood,wood,88,1,leaning,07/09/2019
SGN-1557,R2-1,Speed Limit,regulatory,SPEED LIMIT 25,39.783391,-89.664022,White Oaks Ln,Black Ave,1,damaged,03/10/2017,Type III,3M,90,W,85,,,200,SUP-0868,wood,wood,103,1,damaged,03/10/2017
SGN-1558,R6-1,One Way (arrow),regulatory,ONE WAY,39.799532,-89.644538,Jefferson St,Capitol Ave,4,active,07/16/2021,Type IX,3M,0,S,90,,,,SUP-0869,round_tube,aluminum,83,4,active,07/16/2021
SGN-1559,R1-1,STOP,regulatory,STOP,39.801223,-89.651352,5th St,Adams St,5,active,07/25/2024,Type XI,3M,270,E,82,,,,SUP-0870,u_channel,galvanized_steel,87,5,active,07/25/2024
SGN-1560,R1-2,YIELD,regulatory,YIELD,39.777520,-89.632966,Veterans Pkwy,6th St,5,damaged,07/14/2022,Type XI,,180,N,91,,,,SUP-0871,wall_mount,steel,101,5,active,07/14/2022
SGN-1561,R2-1,Speed Limit,regulatory,SPEED LIMIT 25,39.792718,-89.643407,Cook St,,3,active,03/18/2023,Type IX,,90,W,90,,,,SUP-0872,u_channel,aluminum,89,3,active,03/18/2023
SGN-1562,R2-1,Speed Limit,regulatory,SPEED LIMIT 35,39.803951,-89.644645,5th St,Bruns Ln,4,active,11/11/2022,Type XI,,180,N,83,,,,SUP-0873,u_channel,galvanized_steel,87,4,active,11/11/2022
SGN-1563,W3-1,Stop Ahead,warning,,39.797081,-89.637910,9th St,MacArthur Blvd,3,active,06/30/2021,Type IX,Avery Dennison,0,S,79,496,true,,SUP-0874,round_tube,galvanized_steel,100,3,active,06/30/2021
SGN-1564,W7-1,Hill,warning,,39.751069,-89.615757,Wabash Ave,,4,active,08/22/2020,Type III,Avery Dennison,0,S,82,,,,SUP-0875,u_channel,aluminum,80,4,active,08/22/2020
SGN-1565,W11-2,Pedestrian Crossing,warning,,39.797715,-89.637922,Adams St,Cook St,4,active,01/17/2022,Type XI,3M,90,W,84,636,true,,SUP-0876,wood,wood,91,4,active,01/17/2022
SGN-1566,R1-1,STOP,regulatory,STOP,39.800183,-89.640696,Adams St,9th St,4,active,10/10/2014,Type I,,270,E,83,,,,SUP-0877,u_channel,galvanized_steel,89,4,active,10/10/2014
SGN-1567,R1-1,STOP,regulatory,STOP,39.797897,-89.643462,9th St,11th St,3,active,11/06/2022,Type IX,Avery Dennison,270,E,72,,,,SUP-0878,u_channel,galvanized_steel,81,3,active,11/06/2022
SGN-1568,R2-1,Speed Limit,regulatory,SPEED LIMIT 35,39.771276,-89.631817,Grand Ave,Black Ave,3,active,04/24/2021,Type IX,3M,90,W,83,,,,SUP-0879,u_channel,galvanized_steel,83,3,active,04/24/2021
SGN-1569,R1-1,STOP,regulatory,STOP,39.840000,-89.670464,Meadowbrook Rd,5th St,4,active,01/30/2024,Type XI,Avery Dennison,0,S,78,,,,SUP-0880,u_channel,aluminum,91,4,active,01/30/2024
SGN-1570,R1-1,STOP,regulatory,STOP,39.817019,-89.646579,Chatham Rd,Dirksen Pkwy,4,obscured,04/24/2019,Type IX,3M,0,S,81,,,,SUP-0881,u_channel,aluminum,93,4,active,04/24/2019
SGN-1571,R3-2,No Left Turn,regulatory,,39.791776,-89.636527,Martin Luther King Dr,,1,faded,10/18/2012,Type III,3M,270,E,85,,,90,SUP-0882,u_channel,galvanized_steel,89,1,damaged,10/18/2012
SGN-1572,R2-1,Speed Limit,regulatory,SPEED LIMIT 45,39.764510,-89.616471,Old Jacksonville Rd,Montvale Dr,4,active,05/18/2022,Type IX,,180,N,91,362,true,,SUP-0883,square_tube,aluminum,90,4,active,05/18/2022
SGN-1573,W2-1,Intersection Ahead,warning,,39.784742,-89.665624,Clear Lake Ave,Iles Ave,2,faded,05/16/2018,Type I,3M,90,W,74,,,91,SUP-0884,mast_arm,galvanized_steel,192,2,active,05/16/2018
SGN-1574,R3-2,No Left Turn,regulatory,,39.800082,-89.640941,Spring St,,4,active,10/10/2024,Type IX,,180,N,88,,,,SUP-0885,u_channel,aluminum,83,4,active,10/10/2024
SGN-1575,R1-1,STOP,regulatory,STOP,39.797439,-89.643104,Jefferson St,Cook St,5,damaged,07/15/2025,Type IX,Avery Dennison,0,S,84,,,,SUP-0886,u_channel,galvanized_steel,81,5,active,07/15/2025
SGN-1576,W7-1,Hill,warning,,39.764729,-89.604207,MacArthur Blvd,,4,active,08/11/2017,Type I,3M,180,N,84,,,,SUP-0887,wood,wood,91,4,active,08/11/2017
SGN-1577,R3-1,No Right Turn,regulatory,,39.826752,-89.609995,South Grand Ave,,5,active,04/03/2020,Type IX,3M,90,W,79,415,true,,SUP-0888,u_channel,aluminum,80,5,active,04/03/2020
SGN-1578,R1-2,YIELD,regulatory,YIELD,39.750000,-89.606519,South Grand Ave,White Oaks Ln,5,active,09/20/2023,Type IX,Avery Dennison,180,N,87,363,true,,SUP-0889,u_channel,galvanized_steel,78,5,active,09/20/2023
SGN-1579,R2-1,Speed Limit,regulatory,SPEED LIMIT 45,39.829291,-89.592600,Veterans Pkwy,6th St,4,active,10/24/2019,Type IX,Avery Dennison,270,E,91,363,true,,SUP-0890,u_channel,galvanized_steel,88,4,active,10/24/2019
SGN-1580,R5-1,Do Not Enter,regulatory,DO NOT ENTER,39.816556,-89.654285,Rutledge St,,4,active,05/20/2023,Type XI,,270,E,87,,,,SUP-0891,u_channel,aluminum,92,4,active,05/20/2023
SGN-1581,W2-1,Intersection Ahead,warning,,39.777240,-89.633892,Lawrence Ave,Stevenson Dr,2,faded,08/03/2016,Type III,3M,90,W,86,,,338,SUP-0892,square_tube,aluminum,90,2,damaged,08/03/2016
SGN-1582,R10-1,Traffic Signal Ahead,regulatory,,39.764367,-89.632414,Sangamon Ave,Spring St,1,faded,06/02/2020,Type IX,Avery Dennison,180,N,82,,,222,SUP-0893,u_channel,galvanized_steel,92,1,active,06/02/2020
SGN-1583,W2-2,Side Road (right),warning,,39.799167,-89.645568,6th St,Cook St,5,active,03/18/2025,Type IX,Avery Dennison,0,S,83,461,true,,SUP-0894,round_tube,aluminum,76,5,active,03/18/2025
SGN-1584,R2-1,Speed Limit,regulatory,SPEED LIMIT 30,39.758760,-89.599084,Old Jacksonville Rd,Chatham Rd,3,active,01/12/2024,Type III,3M,0,S,80,,,,SUP-0895,u_channel,galvanized_steel,91,3,active,01/12/2024
SGN-1585,R2-1,Speed Limit,regulatory,SPEED LIMIT 30,39.798531,-89.640152,2nd St,Black Ave,3,active,12/23/2016,Type III,Avery Dennison,180,N,82,,,,SUP-0896,u_channel,galvanized_steel,78,3,active,12/23/2016
SGN-1586,R2-1,Speed Limit,regulatory,SPEED LIMIT 25,39.793404,-89.643881,Veterans Pkwy,,2,active,02/24/2017,Type I,3M,90,W,80,,,105,SUP-0897,square_tube,galvanized_steel,83,2,leaning,02/24/2017
SGN-1587,W14-1,Dead End / No Outlet,warning,,39.761963,-89.639601,Martin Luther King Dr,,4,replaced,01/19/2024,Type IX,Avery Dennison,0,S,96,,,,SUP-0898,u_channel,aluminum,89,4,active,01/19/2024
SGN-1588,R2-1,Speed Limit,regulatory,SPEED LIMIT 30,39.804319,-89.644198,Monroe St,Old Jacksonville Rd,2,faded,12/13/2019,Type XI,Avery Dennison,90,W,83,,,213,SUP-0899,square_tube,galvanized_steel,77,2,active,12/13/2019
SGN-1589,R1-1,STOP,regulatory,STOP,39.761178,-89.641195,Wabash Ave,Edwards St,2,active,01/20/2018,Type III,3M,90,W,88,,,303,SUP-0900,wood,treated_wood,100,2,active,01/20/2018
SGN-1590,R7-8,No Parking Any Time,regulatory,NO PARKING ANY TIME,39.801789,-89.644026,6th St,11th St,2,active,08/20/2023,Type XI,Avery Dennison,180,N,82,,,265,SUP-0901,u_channel,aluminum,85,2,active,08/20/2023
SGN-1591,W1-1,Turn (right),warning,,39.760183,-89.608595,Wabash Ave,,5,active,05/30/2025,Type IX,3M,90,W,91,,,,SUP-0902,square_tube,galvanized_steel,83,5,active,05/30/2025
SGN-1592,R1-1,STOP,regulatory,STOP,39.754677,-89.652778,Sangamon Ave,Cook St,5,active,06/08/2023,Type XI,Avery Dennison,90,W,89,,,,SUP-0903,wood,wood,81,5,active,06/08/2023
SGN-1593,W1-2,Curve (right),warning,,39.755493,-89.639551,Iles Ave,,3,active,09/06/2018,Type III,3M,90,W,83,,,,SUP-0904,u_channel,galvanized_steel,82,3,active,09/06/2018
SGN-1594,R1-1,STOP,regulatory,STOP,39.796828,-89.642946,5th St,Koke Mill Rd,4,active,03/23/2019,Type I,3M,270,E,88,,,,SUP-0905,mast_arm,steel,204,4,active,03/23/2019
SGN-1595,R1-1,STOP,regulatory,STOP,39.795905,-89.644586,11th St,Cook St,5,active,11/17/2025,Type III,3M,90,W,90,183,true,,SUP-0906,round_tube,aluminum,95,5,active,11/17/2025
SGN-1596,W2-1,Intersection Ahead,warning,,39.760766,-89.614247,North Grand Ave,Koke Mill Rd,4,damaged,12/31/2019,Type III,3M,0,S,85,,,,SUP-0907,round_tube,aluminum,82,4,active,12/31/2019
SGN-1597,S1-1,School Zone,school,SCHOOL ZONE,39.787716,-89.626781,Monroe St,,4,faded,07/08/2024,Type III,Avery Dennison,0,S,84,,,,SUP-0908,square_tube,aluminum,79,4,active,07/08/2024
SGN-1598,D3-1,Distance Sign,guide,,39.755827,-89.657323,Wabash Ave,Lawrence Ave,4,active,04/28/2022,Type XI,Avery Dennison,0,S,84,,,,SUP-0909,u_channel,galvanized_steel,89,4,active,04/28/2022
SGN-1599,R1-1,STOP,regulatory,STOP,39.799730,-89.642297,Washington St,Adams St,3,active,08/05/2020,Type III,3M,180,N,89,,,,SUP-0910,u_channel,galvanized_steel,89,3,active,08/05/2020
SGN-1600,R1-1,STOP,regulatory,STOP,39.800031,-89.648505,Spring St,Meadowbrook Rd,5,active,04/01/2024,Type III,3M,270,E,85,281,true,,SUP-0911,u_channel,galvanized_steel,92,5,leaning,04/01/2024
SGN-1601,R9-7,Pedestrian Crossing,regulatory,,39.799475,-89.647642,6th St,Adams St,2,active,10/12/2021,Type IX,,0,S,90,,,340,SUP-0912,round_tube,aluminum,89,2,active,10/12/2021
SGN-1602,W14-1,Dead End / No Outlet,warning,,39.771269,-89.645241,White Oaks Ln,North Grand Ave,3,active,08/15/2018,Type III,3M,270,E,77,,,,SUP-0913,u_channel,galvanized_steel,84,3,active,08/15/2018
SGN-1603,D3-1,Distance Sign,guide,,39.750162,-89.656891,Old Jacksonville Rd,11th St,5,active,12/09/2025,Type XI,3M,180,N,78,,,,SUP-0914,u_channel,aluminum,82,5,damaged,12/09/2025
SGN-1604,R2-1,Speed Limit,regulatory,SPEED LIMIT 30,39.804068,-89.644623,Wabash Ave,Ash St,4,active,04/26/2018,Type III,Avery Dennison,270,E,75,,,,SUP-0915,mast_arm,steel,193,4,active,04/26/2018
SGN-1605,R3-1,No Right Turn,regulatory,,39.803553,-89.650254,Pasfield St,Archer Elevator Rd,5,active,10/12/2022,Type III,Avery Dennison,270,E,86,,,,SUP-0916,u_channel,galvanized_steel,80,5,active,10/12/2022
SGN-1606,W11-1,Bicycle Warning,warning,,39.829492,-89.602942,Iles Ave,Martin Luther King Dr,5,active,08/18/2024,Type IX,Avery Dennison,270,E,84,,,,SUP-0917,u_channel,galvanized_steel,88,5,active,08/18/2024
SGN-1607,R1-1,STOP,regulatory,STOP,39.797589,-89.637145,5th St,Sangamon Ave,5,removed,03/19/2024,Type IX,3M,180,N,86,,,,SUP-0918,u_channel,galvanized_steel,75,5,active,03/19/2024
SGN-1608,R2-2,Night Speed Limit,regulatory,,39.782658,-89.639159,Grand Ave,,3,active,09/01/2022,Type IX,3M,90,W,81,,,,SUP-0919,mast_arm,steel,185,3,damaged,09/01/2022
SGN-1609,D11-1,Route Marker,guide,,39.807770,-89.643984,Cook St,,4,active,04/17/2012,Type III,3M,0,S,83,,,,SUP-0920,round_tube,galvanized_steel,84,4,active,04/17/2012
SGN-1610,R1-1,STOP,regulatory,STOP,39.832810,-89.660591,J David Jones Pkwy,Veterans Pkwy,4,active,01/17/2022,Type XI,,0,S,81,,,,SUP-0921,wood,wood,85,4,active,01/17/2022
SGN-1611,R2-1,Speed Limit,regulatory,SPEED LIMIT 35,39.806683,-89.632329,Stanford Ave,,4,active,01/07/2026,Type XI,3M,0,S,79,,,,SUP-0922,span_wire,steel,241,4,active,01/07/2026
SGN-1612,R6-1,One Way (arrow),regulatory,ONE WAY,39.799371,-89.641707,Washington St,Monroe St,3,active,09/27/2019,Type III,Avery Dennison,180,N,81,,,,SUP-0923,square_tube,galvanized_steel,85,3,active,09/27/2019
SGN-1613,R3-2,No Left Turn,regulatory,,39.822207,-89.654415,Stanford Ave,,3,active,05/11/2023,Type IX,,0,S,78,329,true,,SUP-0924,round_tube,aluminum,82,3,active,05/11/2023
SGN-1614,R1-1,STOP,regulatory,STOP,39.801765,-89.642892,Spring St,Washington St,5,active,07/20/2021,Type III,Avery Dennison,270,E,76,162,true,,SUP-0925,wood,wood,98,5,active,07/20/2021
SGN-1615,R2-1,Speed Limit,regulatory,SPEED LIMIT 25,39.834603,-89.604588,Peoria Rd,,4,active,09/14/2021,Type I,3M,90,W,72,,,,SUP-0926,square_tube,galvanized_steel,78,4,active,09/14/2021
SGN-1616,R2-1,Speed Limit,regulatory,SPEED LIMIT 25,39.763831,-89.609811,South Grand Ave,,3,faded,08/14/2017,Type III,,90,W,81,,,,SUP-0927,span_wire,steel,217,3,active,08/14/2017
SGN-1617,W1-2,Curve (right),warning,,39.752214,-89.637786,J David Jones Pkwy,2nd St,5,active,03/04/2021,Type III,3M,0,S,81,,,,SUP-0928,u_channel,galvanized_steel,87,5,active,03/04/2021
SGN-1618,W3-1,Stop Ahead,warning,,39.801405,-89.644174,Capitol Ave,Bruns Ln,4,active,04/09/2022,Type XI,3M,0,S,81,845,true,,SUP-0929,square_tube,aluminum,79,4,active,04/09/2022
SGN-1619,R8-3,No Parking (tow zone),regulatory,,39.797324,-89.647047,11th St,5th St,5,faded,09/01/2021,Type IX,Avery Dennison,0,S,87,450,true,,SUP-0930,u_channel,aluminum,84,5,active,09/01/2021
SGN-1620,R3-1,No Right Turn,regulatory,,39.775577,-89.625950,Glenwood Ave,,5,active,08/24/2022,Type XI,Avery Dennison,180,N,87,701,true,,SUP-0931,u_channel,aluminum,78,5,active,08/24/2022
SGN-1621,D1-1,Street Name Sign,guide,STEVENSON DR,39.832747,-89.605691,Stevenson Dr,Jefferson St,3,removed,08/31/2018,Type XI,3M,0,S,82,,,,SUP-0932,u_channel,galvanized_steel,93,3,active,08/31/2018
SGN-1622,R1-1,STOP,regulatory,STOP,39.800151,-89.643954,Cook St,Edwards St,3,active,05/01/2015,Type III,,0,S,86,143,true,,SUP-0933,mast_arm,steel,177,3,active,05/01/2015
SGN-1623,S1-1,School Zone,school,SCHOOL ZONE,39.819747,-89.648085,Walnut St,,3,active,01/03/2019,Type XI,Avery Dennison,90,W,77,,,,SUP-0934,round_tube,galvanized_steel,81,3,active,01/03/2019
